image_id,fold,xmin,ymin,xmax,ymax,isbox,source,label
58_94,3,620.0,484.0,691.0,581.0,True,1,1
58_94,3,516.0,1003.0,629.0,1080.0,True,1,1
58_94,3,488.0,802.0,635.0,1014.0,True,2,2
58_95,3,616.0,370.0,709.0,502.0,True,5,5
58_95,3,625.0,468.0,695.0,563.0,True,1,1
58_95,3,499.0,966.0,625.0,1077.0,True,1,1
58_95,3,484.0,774.0,627.0,988.0,True,2,2
58_96,3,620.0,358.0,712.0,487.0,True,5,5
58_96,3,627.0,456.0,696.0,549.0,True,1,1
58_96,3,496.0,935.0,616.0,1072.0,True,1,1
58_96,3,480.0,745.0,620.0,961.0,True,2,2
58_97,3,624.0,347.0,710.0,474.0,True,5,5
58_97,3,633.0,439.0,700.0,531.0,True,1,1
58_97,3,496.0,896.0,616.0,1044.0,True,1,1
58_97,3,478.0,720.0,614.0,936.0,True,2,2
58_98,3,627.0,337.0,715.0,463.0,True,5,5
58_98,3,632.0,429.0,699.0,520.0,True,1,1
58_98,3,493.0,874.0,610.0,1019.0,True,1,1
58_98,3,479.0,698.0,612.0,911.0,True,2,2
58_99,3,630.0,327.0,716.0,451.0,True,5,5
58_99,3,638.0,413.0,704.0,502.0,True,1,1
58_99,3,484.0,831.0,598.0,973.0,True,1,1
58_99,3,480.0,676.0,610.0,886.0,True,2,2
58_100,3,633.0,317.0,716.0,439.0,True,5,5
58_100,3,639.0,404.0,705.0,492.0,True,1,1
58_100,3,487.0,818.0,598.0,957.0,True,1,1
58_100,3,481.0,654.0,608.0,862.0,True,2,2
58_101,3,636.0,307.0,717.0,427.0,True,5,5
58_101,3,639.0,387.0,704.0,473.0,True,1,1
58_101,3,488.0,788.0,597.0,924.0,True,1,1
58_101,3,483.0,632.0,607.0,837.0,True,2,2
58_102,3,640.0,290.0,720.0,410.0,True,5,5
58_102,3,647.0,368.0,711.0,453.0,True,1,1
58_102,3,493.0,731.0,599.0,868.0,True,1,1
58_102,3,488.0,594.0,604.0,819.0,True,2,2
58_103,3,647.0,285.0,726.0,393.0,True,5,5
58_103,3,647.0,360.0,710.0,443.0,True,1,1
58_103,3,494.0,713.0,597.0,844.0,True,1,1
58_103,3,489.0,577.0,607.0,774.0,True,2,2
58_104,3,648.0,294.0,726.0,395.0,True,5,5
58_104,3,652.0,355.0,715.0,436.0,True,1,1
58_104,3,497.0,687.0,598.0,815.0,True,1,1
58_104,3,494.0,556.0,609.0,749.0,True,2,2
58_105,3,652.0,290.0,729.0,384.0,True,5,5
58_105,3,656.0,344.0,718.0,424.0,True,1,1
58_105,3,501.0,672.0,599.0,798.0,True,1,1
58_105,3,499.0,540.0,611.0,728.0,True,2,2
58_106,3,656.0,287.0,732.0,373.0,True,5,5
58_106,3,661.0,330.0,722.0,408.0,True,1,1
58_106,3,508.0,645.0,604.0,767.0,True,1,1
58_106,3,503.0,520.0,612.0,704.0,True,2,2
58_107,3,664.0,286.0,734.0,363.0,True,5,5
58_107,3,665.0,329.0,725.0,405.0,True,1,1
58_107,3,509.0,627.0,603.0,748.0,True,1,1
58_107,3,507.0,502.0,614.0,682.0,True,2,2
58_108,3,666.0,275.0,741.0,351.0,True,5,5
58_108,3,670.0,308.0,728.0,382.0,True,1,1
58_108,3,512.0,601.0,605.0,719.0,True,1,1
58_108,3,516.0,483.0,621.0,659.0,True,2,2
58_109,3,667.0,282.0,742.0,340.0,True,5,5
58_109,3,675.0,299.0,732.0,371.0,True,1,1
58_109,3,520.0,584.0,612.0,700.0,True,1,1
58_109,3,521.0,467.0,623.0,639.0,True,2,2
58_110,3,675.0,279.0,744.0,333.0,True,5,5
58_110,3,683.0,290.0,738.0,364.0,True,1,1
58_110,3,526.0,560.0,617.0,673.0,True,1,1
58_110,3,528.0,448.0,628.0,617.0,True,2,2
58_111,3,683.0,290.0,737.0,359.0,True,1,1
58_111,3,527.0,546.0,617.0,660.0,True,1,1
58_111,3,534.0,437.0,632.0,602.0,True,2,2
58_112,3,686.0,286.0,739.0,354.0,True,1,1
58_112,3,539.0,526.0,628.0,635.0,True,1,1
58_112,3,541.0,418.0,637.0,579.0,True,2,2
58_113,3,688.0,284.0,744.0,341.0,True,1,1
58_113,3,546.0,509.0,628.0,619.0,True,1,1
58_113,3,549.0,403.0,643.0,561.0,True,2,2
58_114,3,693.0,284.0,746.0,333.0,True,1,1
58_114,3,557.0,487.0,642.0,594.0,True,1,1
58_114,3,557.0,387.0,650.0,542.0,True,2,2
58_115,3,562.0,476.0,645.0,578.0,True,1,1
58_115,3,564.0,378.0,655.0,530.0,True,2,2
58_116,3,573.0,457.0,649.0,557.0,True,1,1
58_116,3,571.0,360.0,660.0,509.0,True,2,2
58_117,3,581.0,443.0,660.0,541.0,True,1,1
58_117,3,579.0,346.0,666.0,492.0,True,2,2
58_118,3,590.0,424.0,667.0,521.0,True,1,1
58_118,3,586.0,332.0,671.0,476.0,True,2,2
58_119,3,594.0,414.0,668.0,509.0,True,1,1
58_119,3,593.0,323.0,676.0,465.0,True,2,2
58_120,3,594.0,412.0,660.0,505.0,True,1,1
58_120,3,595.0,317.0,677.0,457.0,True,2,2
58_121,3,610.0,379.0,677.0,478.0,True,1,1
58_121,3,611.0,298.0,691.0,436.0,True,2,2
58_122,3,620.0,369.0,685.0,459.0,True,1,1
58_122,3,619.0,286.0,697.0,418.0,True,2,2
58_123,3,626.0,359.0,689.0,447.0,True,1,1
58_123,3,624.0,275.0,700.0,397.0,True,2,2
58_124,3,636.0,343.0,699.0,429.0,True,1,1
58_124,3,633.0,269.0,708.0,380.0,True,2,2
58_125,3,639.0,335.0,700.0,419.0,True,1,1
58_125,3,633.0,283.0,706.0,384.0,True,2,2
58_126,3,644.0,321.0,708.0,403.0,True,1,1
58_126,3,647.0,281.0,715.0,355.0,True,2,2
58_127,3,650.0,311.0,707.0,395.0,True,1,1
58_127,3,649.0,283.0,719.0,357.0,True,2,2
58_128,3,658.0,300.0,713.0,376.0,True,1,1
58_128,3,658.0,284.0,722.0,353.0,True,2,2
58_129,3,662.0,290.0,715.0,369.0,True,1,1
58_129,3,662.0,282.0,725.0,336.0,True,2,2
58_130,3,670.0,284.0,722.0,355.0,True,1,1
58_130,3,666.0,284.0,730.0,329.0,True,2,2
58_131,3,668.0,283.0,731.0,349.0,True,1,1
58_132,3,673.0,283.0,727.0,335.0,True,1,1
58_133,3,681.0,281.0,735.0,326.0,True,1,1
58_142,3,736.0,62.0,777.0,127.0,True,3,3
58_144,3,734.0,56.0,775.0,121.0,True,3,3
58_145,3,806.0,60.0,850.0,120.0,True,1,1
58_145,3,732.0,52.0,775.0,118.0,True,3,3
58_146,3,731.0,49.0,773.0,115.0,True,3,3
58_147,3,732.0,47.0,774.0,112.0,True,3,3
58_148,3,732.0,45.0,774.0,110.0,True,3,3
58_149,3,733.0,43.0,774.0,107.0,True,3,3
58_150,3,734.0,41.0,775.0,104.0,True,3,3
58_151,3,734.0,39.0,775.0,101.0,True,3,3
58_152,3,736.0,37.0,777.0,99.0,True,3,3
58_153,3,854.0,85.0,896.0,149.0,True,1,1
58_153,3,740.0,34.0,781.0,95.0,True,3,3
58_154,3,858.0,56.0,899.0,135.0,True,3,3
58_154,3,859.0,89.0,901.0,150.0,True,1,1
58_154,3,743.0,31.0,784.0,92.0,True,3,3
58_155,3,864.0,59.0,907.0,140.0,True,3,3
58_155,3,865.0,93.0,907.0,154.0,True,1,1
58_155,3,747.0,28.0,788.0,89.0,True,3,3
58_156,3,869.0,62.0,913.0,145.0,True,3,3
58_156,3,871.0,96.0,913.0,160.0,True,1,1
58_156,3,750.0,25.0,791.0,86.0,True,3,3
58_157,3,874.0,65.0,919.0,149.0,True,3,3
58_157,3,876.0,100.0,918.0,164.0,True,1,1
58_158,3,878.0,69.0,922.0,153.0,True,3,3
58_158,3,879.0,104.0,921.0,168.0,True,1,1
58_159,3,882.0,73.0,924.0,158.0,True,3,3
58_159,3,883.0,108.0,926.0,173.0,True,1,1
58_160,3,887.0,77.0,928.0,162.0,True,3,3
58_160,3,886.0,112.0,929.0,182.0,True,1,1
58_161,3,890.0,115.0,933.0,186.0,True,1,1
58_162,3,893.0,84.0,934.0,171.0,True,3,3
58_162,3,892.0,120.0,936.0,192.0,True,1,1
58_163,3,894.0,88.0,937.0,176.0,True,3,3
58_163,3,895.0,125.0,938.0,198.0,True,1,1
58_164,3,894.0,92.0,939.0,182.0,True,3,3
58_164,3,892.0,130.0,940.0,204.0,True,1,1
58_165,3,894.0,95.0,941.0,187.0,True,3,3
58_165,3,896.0,135.0,942.0,210.0,True,1,1
58_166,3,895.0,99.0,944.0,192.0,True,3,3
58_166,3,893.0,139.0,944.0,216.0,True,1,1
58_167,3,895.0,104.0,945.0,198.0,True,3,3
58_167,3,893.0,145.0,945.0,223.0,True,1,1
58_168,3,896.0,109.0,947.0,204.0,True,3,3
58_168,3,894.0,150.0,947.0,228.0,True,1,1
58_169,3,896.0,114.0,947.0,210.0,True,3,3
58_169,3,895.0,155.0,948.0,234.0,True,1,1
58_170,3,897.0,119.0,949.0,216.0,True,3,3
58_170,3,896.0,161.0,950.0,241.0,True,1,1
58_171,3,898.0,124.0,951.0,222.0,True,3,3
58_171,3,896.0,166.0,950.0,247.0,True,1,1
58_172,3,898.0,129.0,951.0,229.0,True,3,3
58_172,3,897.0,172.0,952.0,254.0,True,1,1
58_173,3,899.0,135.0,953.0,237.0,True,3,3
58_173,3,897.0,179.0,954.0,263.0,True,1,1
58_174,3,899.0,140.0,954.0,244.0,True,3,3
58_174,3,897.0,185.0,955.0,271.0,True,1,1
58_175,3,900.0,146.0,956.0,252.0,True,3,3
58_175,3,897.0,191.0,957.0,278.0,True,1,1
58_176,3,900.0,152.0,957.0,260.0,True,3,3
58_176,3,897.0,198.0,958.0,287.0,True,1,1
58_177,3,901.0,158.0,959.0,267.0,True,3,3
58_177,3,897.0,205.0,960.0,295.0,True,1,1
58_178,3,900.0,164.0,959.0,275.0,True,3,3
58_178,3,897.0,213.0,962.0,305.0,True,1,1
58_179,3,900.0,171.0,960.0,284.0,True,3,3
58_179,3,897.0,220.0,963.0,313.0,True,1,1
58_180,3,900.0,177.0,962.0,292.0,True,3,3
58_180,3,897.0,228.0,965.0,329.0,True,1,1
58_181,3,901.0,185.0,964.0,301.0,True,3,3
58_181,3,897.0,236.0,967.0,332.0,True,1,1
58_182,3,902.0,194.0,966.0,312.0,True,3,3
58_182,3,897.0,247.0,968.0,348.0,True,1,1
58_183,3,899.0,200.0,964.0,320.0,True,3,3
58_183,3,896.0,256.0,968.0,356.0,True,1,1
58_184,3,900.0,212.0,966.0,335.0,True,3,3
58_184,3,898.0,268.0,970.0,370.0,True,1,1
58_185,3,898.0,216.0,966.0,341.0,True,3,3
58_185,3,897.0,271.0,970.0,375.0,True,1,1
58_186,3,899.0,228.0,968.0,355.0,True,3,3
58_186,3,896.0,286.0,970.0,394.0,True,1,1
58_187,3,899.0,235.0,969.0,365.0,True,3,3
58_187,3,896.0,296.0,971.0,405.0,True,1,1
58_188,3,897.0,245.0,969.0,379.0,True,3,3
58_188,3,894.0,306.0,971.0,421.0,True,1,1
58_189,3,894.0,252.0,967.0,389.0,True,3,3
58_189,3,893.0,311.0,972.0,435.0,True,1,1
58_190,3,895.0,264.0,970.0,405.0,True,3,3
58_190,3,890.0,325.0,976.0,446.0,True,1,1
58_191,3,892.0,270.0,968.0,415.0,True,3,3
58_191,3,890.0,340.0,974.0,457.0,True,1,1
58_192,3,890.0,284.0,968.0,432.0,True,3,3
58_192,3,886.0,352.0,971.0,477.0,True,1,1
58_193,3,890.0,295.0,971.0,446.0,True,3,3
58_193,3,887.0,366.0,974.0,489.0,True,1,1
58_194,3,885.0,306.0,968.0,460.0,True,3,3
58_194,3,886.0,381.0,974.0,507.0,True,1,1
58_195,3,885.0,316.0,971.0,473.0,True,3,3
58_195,3,884.0,391.0,973.0,520.0,True,1,1
58_196,3,884.0,333.0,973.0,493.0,True,3,3
58_196,3,881.0,404.0,972.0,536.0,True,1,1
58_197,3,880.0,342.0,971.0,505.0,True,3,3
58_197,3,879.0,422.0,972.0,557.0,True,1,1
58_198,3,880.0,354.0,974.0,520.0,True,3,3
58_198,3,875.0,437.0,971.0,576.0,True,1,1
58_199,3,878.0,365.0,974.0,534.0,True,3,3
58_199,3,876.0,449.0,975.0,592.0,True,1,1
59_12,4,1050.0,771.0,1212.0,1009.0,True,5,5
59_12,4,1076.0,933.0,1192.0,1068.0,True,1,1
59_13,4,1079.0,762.0,1203.0,996.0,True,5,5
59_13,4,1079.0,927.0,1194.0,1063.0,True,1,1
59_14,4,1078.0,723.0,1208.0,953.0,True,5,5
59_14,4,1081.0,892.0,1194.0,1029.0,True,1,1
59_15,4,1075.0,700.0,1207.0,926.0,True,5,5
59_15,4,1078.0,863.0,1190.0,1002.0,True,1,1
59_16,4,1076.0,676.0,1191.0,898.0,True,5,5
59_16,4,1081.0,834.0,1191.0,974.0,True,1,1
59_17,4,1066.0,655.0,1197.0,873.0,True,5,5
59_17,4,1078.0,812.0,1187.0,951.0,True,1,1
59_18,4,1064.0,635.0,1175.0,849.0,True,5,5
59_18,4,1072.0,781.0,1180.0,918.0,True,1,1
59_19,4,1056.0,616.0,1170.0,825.0,True,5,5
59_19,4,1067.0,759.0,1174.0,893.0,True,1,1
59_20,4,1049.0,596.0,1156.0,801.0,True,5,5
59_20,4,1063.0,731.0,1169.0,862.0,True,1,1
59_21,4,1045.0,563.0,1144.0,764.0,True,5,5
59_21,4,1054.0,683.0,1159.0,812.0,True,1,1
59_22,4,1027.0,559.0,1130.0,757.0,True,5,5
59_22,4,1041.0,693.0,1145.0,820.0,True,1,1
59_23,4,1015.0,543.0,1115.0,738.0,True,5,5
59_23,4,1026.0,672.0,1128.0,797.0,True,1,1
59_24,4,1002.0,528.0,1102.0,721.0,True,5,5
59_24,4,1007.0,646.0,1106.0,769.0,True,1,1
59_25,4,982.0,512.0,1088.0,703.0,True,5,5
59_25,4,994.0,628.0,1091.0,750.0,True,1,1
59_26,4,968.0,496.0,1073.0,684.0,True,5,5
59_26,4,980.0,611.0,1075.0,731.0,True,1,1
59_27,4,940.0,483.0,1056.0,668.0,True,5,5
59_27,4,966.0,596.0,1058.0,714.0,True,1,1
59_28,4,939.0,473.0,1035.0,655.0,True,5,5
59_28,4,951.0,583.0,1040.0,699.0,True,1,1
59_29,4,919.0,461.0,1023.0,640.0,True,5,5
59_29,4,948.0,579.0,1035.0,692.0,True,1,1
59_30,4,896.0,453.0,994.0,628.0,True,5,5
59_30,4,921.0,559.0,1005.0,670.0,True,1,1
59_31,4,881.0,442.0,973.0,614.0,True,5,5
59_31,4,906.0,546.0,987.0,654.0,True,1,1
59_32,4,864.0,434.0,955.0,603.0,True,5,5
59_32,4,884.0,530.0,970.0,642.0,True,1,1
59_33,4,845.0,426.0,938.0,592.0,True,5,5
59_33,4,855.0,510.0,954.0,631.0,True,1,1
59_34,4,827.0,419.0,922.0,583.0,True,5,5
59_34,4,827.0,490.0,943.0,615.0,True,1,1
59_35,4,808.0,412.0,906.0,573.0,True,5,5
59_35,4,798.0,469.0,921.0,609.0,True,1,1
59_36,4,806.0,403.0,890.0,565.0,True,5,5
59_36,4,790.0,449.0,905.0,599.0,True,1,1
59_37,4,778.0,396.0,879.0,553.0,True,5,5
59_37,4,774.0,436.0,887.0,593.0,True,1,1
59_38,4,760.0,390.0,861.0,545.0,True,5,5
59_38,4,744.0,430.0,868.0,584.0,True,1,1
59_39,4,761.0,387.0,845.0,540.0,True,5,5
59_39,4,729.0,429.0,851.0,584.0,True,1,1
59_40,4,742.0,381.0,820.0,532.0,True,5,5
59_40,4,713.0,417.0,830.0,564.0,True,1,1
59_41,4,724.0,378.0,810.0,527.0,True,5,5
59_41,4,702.0,410.0,812.0,558.0,True,1,1
59_42,4,685.0,370.0,786.0,517.0,True,5,5
59_42,4,667.0,405.0,794.0,557.0,True,1,1
59_43,4,671.0,365.0,771.0,510.0,True,5,5
59_43,4,653.0,399.0,778.0,550.0,True,1,1
59_44,4,657.0,360.0,755.0,503.0,True,5,5
59_44,4,640.0,393.0,763.0,543.0,True,1,1
59_45,4,643.0,355.0,740.0,497.0,True,5,5
59_45,4,627.0,388.0,748.0,536.0,True,1,1
59_46,4,629.0,350.0,724.0,490.0,True,5,5
59_46,4,614.0,382.0,733.0,529.0,True,1,1
59_47,4,615.0,345.0,709.0,483.0,True,5,5
59_47,4,621.0,377.0,718.0,522.0,True,1,1
59_48,4,602.0,339.0,694.0,476.0,True,5,5
59_48,4,588.0,371.0,703.0,515.0,True,1,1
59_49,4,588.0,334.0,678.0,469.0,True,5,5
59_49,4,591.0,366.0,687.0,508.0,True,1,1
59_50,4,575.0,329.0,664.0,463.0,True,5,5
59_50,4,582.0,360.0,672.0,500.0,True,1,1
59_51,4,561.0,323.0,648.0,455.0,True,5,5
59_51,4,567.0,354.0,657.0,492.0,True,1,1
59_52,4,549.0,318.0,634.0,449.0,True,5,5
59_52,4,555.0,350.0,644.0,486.0,True,1,1
59_53,4,539.0,314.0,622.0,445.0,True,5,5
59_53,4,542.0,346.0,632.0,479.0,True,1,1
59_54,4,529.0,309.0,609.0,439.0,True,5,5
59_54,4,530.0,343.0,619.0,473.0,True,1,1
59_55,4,519.0,304.0,597.0,434.0,True,5,5
59_55,4,516.0,340.0,608.0,467.0,True,1,1
59_56,4,509.0,300.0,585.0,429.0,True,5,5
59_56,4,506.0,336.0,596.0,460.0,True,1,1
59_57,4,497.0,296.0,571.0,425.0,True,5,5
59_57,4,497.0,333.0,584.0,455.0,True,1,1
59_58,4,484.0,293.0,558.0,421.0,True,5,5
59_58,4,485.0,329.0,572.0,450.0,True,1,1
59_59,4,472.0,290.0,545.0,417.0,True,5,5
59_59,4,471.0,325.0,559.0,445.0,True,1,1
59_60,4,459.0,287.0,532.0,413.0,True,5,5
59_60,4,454.0,321.0,547.0,440.0,True,1,1
59_61,4,446.0,284.0,518.0,409.0,True,5,5
59_61,4,423.0,317.0,534.0,435.0,True,1,1
59_62,4,433.0,281.0,505.0,406.0,True,5,5
59_62,4,408.0,314.0,521.0,431.0,True,1,1
59_63,4,419.0,279.0,491.0,403.0,True,5,5
59_63,4,393.0,313.0,507.0,429.0,True,1,1
59_64,4,404.0,277.0,477.0,401.0,True,5,5
59_64,4,377.0,311.0,493.0,425.0,True,1,1
59_65,4,390.0,275.0,463.0,398.0,True,5,5
59_65,4,361.0,309.0,479.0,422.0,True,1,1
59_66,4,376.0,273.0,450.0,395.0,True,5,5
59_66,4,345.0,307.0,465.0,419.0,True,1,1
59_67,4,361.0,272.0,434.0,394.0,True,5,5
59_67,4,328.0,306.0,450.0,416.0,True,1,1
59_68,4,344.0,270.0,417.0,392.0,True,5,5
59_68,4,309.0,305.0,434.0,414.0,True,1,1
59_69,4,328.0,269.0,400.0,391.0,True,5,5
59_69,4,290.0,304.0,417.0,412.0,True,1,1
59_70,4,311.0,267.0,382.0,388.0,True,5,5
59_70,4,280.0,303.0,401.0,410.0,True,1,1
59_71,4,295.0,266.0,366.0,387.0,True,5,5
59_71,4,266.0,302.0,384.0,408.0,True,1,1
59_72,4,279.0,265.0,349.0,386.0,True,5,5
59_72,4,243.0,302.0,369.0,406.0,True,1,1
59_72,4,575.0,829.0,743.0,1080.0,True,3,3
59_72,4,491.0,961.0,820.0,1080.0,True,1,1
59_73,4,264.0,265.0,334.0,386.0,True,5,5
59_73,4,227.0,302.0,352.0,405.0,True,1,1
59_73,4,619.0,844.0,793.0,1080.0,True,3,3
59_73,4,536.0,981.0,856.0,1080.0,True,1,1
59_74,4,249.0,265.0,319.0,385.0,True,5,5
59_74,4,206.0,302.0,337.0,404.0,True,1,1
59_74,4,662.0,859.0,841.0,1080.0,True,3,3
59_74,4,1317.0,743.0,1450.0,987.0,True,5,5
59_74,4,581.0,1001.0,892.0,1080.0,True,1,1
59_75,4,234.0,265.0,304.0,385.0,True,5,5
59_75,4,190.0,303.0,321.0,404.0,True,1,1
59_75,4,749.0,878.0,933.0,1080.0,True,3,3
59_75,4,1172.0,778.0,1413.0,995.0,True,1,1
59_75,4,1262.0,717.0,1394.0,957.0,True,5,5
59_75,4,587.0,1006.0,889.0,1065.0,True,1,1
59_76,4,219.0,264.0,289.0,384.0,True,5,5
59_76,4,175.0,303.0,305.0,402.0,True,1,1
59_76,4,750.0,889.0,940.0,1080.0,True,3,3
59_76,4,1152.0,735.0,1351.0,957.0,True,1,1
59_76,4,1234.0,695.0,1365.0,931.0,True,5,5
59_77,4,205.0,264.0,274.0,381.0,True,5,5
59_77,4,161.0,303.0,289.0,401.0,True,1,1
59_77,4,817.0,908.0,1009.0,1080.0,True,3,3
59_77,4,1147.0,781.0,1287.0,923.0,True,1,1
59_77,4,1175.0,658.0,1304.0,890.0,True,5,5
59_78,4,190.0,264.0,256.0,376.0,True,5,5
59_78,4,149.0,304.0,274.0,401.0,True,1,1
59_78,4,850.0,919.0,1042.0,1080.0,True,3,3
59_78,4,1067.0,725.0,1249.0,899.0,True,1,1
59_78,4,1137.0,638.0,1263.0,864.0,True,5,5
59_79,4,176.0,264.0,240.0,370.0,True,5,5
59_79,4,136.0,305.0,257.0,401.0,True,1,1
59_79,4,895.0,946.0,1087.0,1080.0,True,3,3
59_79,4,1078.0,715.0,1199.0,854.0,True,1,1
59_79,4,1094.0,610.0,1217.0,830.0,True,5,5
59_80,4,162.0,263.0,224.0,364.0,True,5,5
59_80,4,124.0,306.0,242.0,401.0,True,1,1
59_80,4,935.0,964.0,1097.0,1080.0,True,3,3
59_80,4,1036.0,705.0,1174.0,854.0,True,1,1
59_80,4,1064.0,594.0,1184.0,809.0,True,5,5
59_81,4,154.0,260.0,214.0,356.0,True,5,5
59_81,4,111.0,307.0,225.0,401.0,True,1,1
59_81,4,988.0,990.0,1103.0,1080.0,True,3,3
59_81,4,995.0,686.0,1132.0,806.0,True,1,1
59_81,4,1018.0,571.0,1113.0,780.0,True,5,5
59_82,4,978.0,664.0,1117.0,780.0,True,1,1
59_82,4,988.0,543.0,1101.0,747.0,True,5,5
59_83,4,954.0,658.0,1089.0,774.0,True,1,1
59_83,4,963.0,542.0,1073.0,743.0,True,5,5
59_84,4,930.0,635.0,1061.0,750.0,True,1,1
59_84,4,937.0,523.0,1044.0,720.0,True,5,5
59_85,4,907.0,612.0,1034.0,727.0,True,1,1
59_85,4,912.0,504.0,1016.0,697.0,True,5,5
59_86,4,883.0,590.0,1006.0,704.0,True,1,1
59_86,4,886.0,485.0,987.0,674.0,True,5,5
59_87,4,867.0,556.0,962.0,669.0,True,1,1
59_87,4,859.0,453.0,956.0,639.0,True,5,5
59_88,4,857.0,552.0,958.0,662.0,True,1,1
59_88,4,846.0,450.0,939.0,633.0,True,5,5
59_89,4,831.0,526.0,918.0,634.0,True,1,1
59_89,4,828.0,433.0,916.0,613.0,True,5,5
59_90,4,837.0,517.0,911.0,623.0,True,1,1
59_90,4,810.0,416.0,894.0,594.0,True,5,5
59_91,4,812.0,489.0,872.0,593.0,True,1,1
59_91,4,791.0,391.0,871.0,566.0,True,5,5
59_92,4,809.0,483.0,862.0,581.0,True,1,1
59_92,4,771.0,382.0,849.0,550.0,True,5,5
59_93,4,800.0,470.0,853.0,558.0,True,1,1
59_93,4,760.0,373.0,839.0,531.0,True,5,5
59_94,4,786.0,456.0,838.0,534.0,True,1,1
59_94,4,745.0,362.0,825.0,509.0,True,5,5
59_95,4,772.0,442.0,824.0,510.0,True,1,1
59_95,4,731.0,351.0,812.0,488.0,True,5,5
59_96,4,754.0,429.0,805.0,487.0,True,1,1
59_96,4,716.0,333.0,797.0,459.0,True,5,5
59_97,4,732.0,416.0,783.0,469.0,True,1,1
59_97,4,705.0,329.0,786.0,452.0,True,5,5
59_98,4,736.0,405.0,787.0,459.0,True,1,1
59_98,4,698.0,318.0,777.0,444.0,True,5,5
59_99,4,727.0,394.0,779.0,450.0,True,1,1
59_99,4,690.0,308.0,767.0,438.0,True,5,5
59_100,4,718.0,382.0,770.0,439.0,True,1,1
59_100,4,683.0,298.0,758.0,432.0,True,5,5
59_101,4,709.0,371.0,761.0,429.0,True,1,1
59_101,4,675.0,288.0,748.0,425.0,True,5,5
59_102,4,702.0,361.0,754.0,421.0,True,1,1
59_102,4,670.0,279.0,741.0,417.0,True,5,5
59_103,4,698.0,352.0,748.0,415.0,True,1,1
59_103,4,665.0,272.0,734.0,408.0,True,5,5
59_104,4,694.0,344.0,742.0,410.0,True,1,1
59_104,4,661.0,264.0,729.0,398.0,True,5,5
59_105,4,690.0,335.0,736.0,404.0,True,1,1
59_105,4,657.0,257.0,723.0,389.0,True,5,5
59_106,4,686.0,327.0,731.0,398.0,True,1,1
59_106,4,653.0,249.0,717.0,379.0,True,5,5
59_107,4,680.0,318.0,724.0,390.0,True,1,1
59_107,4,648.0,242.0,711.0,369.0,True,5,5
59_108,4,672.0,310.0,718.0,380.0,True,1,1
59_108,4,642.0,235.0,704.0,358.0,True,5,5
59_109,4,664.0,301.0,711.0,369.0,True,1,1
59_109,4,637.0,229.0,698.0,349.0,True,5,5
59_110,4,656.0,293.0,704.0,359.0,True,1,1
59_110,4,632.0,222.0,692.0,339.0,True,5,5
59_111,4,648.0,285.0,697.0,350.0,True,1,1
59_111,4,626.0,216.0,685.0,329.0,True,5,5
59_112,4,641.0,277.0,690.0,341.0,True,1,1
59_112,4,621.0,206.0,679.0,317.0,True,5,5
59_113,4,637.0,269.0,685.0,332.0,True,1,1
59_113,4,616.0,203.0,674.0,314.0,True,5,5
59_114,4,632.0,262.0,678.0,325.0,True,1,1
59_114,4,610.0,197.0,667.0,307.0,True,5,5
59_115,4,627.0,255.0,672.0,318.0,True,1,1
59_115,4,605.0,191.0,661.0,300.0,True,5,5
59_116,4,622.0,248.0,665.0,310.0,True,1,1
59_116,4,600.0,185.0,655.0,294.0,True,5,5
59_117,4,616.0,241.0,659.0,303.0,True,1,1
59_117,4,594.0,180.0,648.0,288.0,True,5,5
59_118,4,609.0,234.0,653.0,295.0,True,1,1
59_118,4,589.0,175.0,642.0,281.0,True,5,5
59_119,4,601.0,228.0,646.0,288.0,True,1,1
59_119,4,583.0,169.0,635.0,273.0,True,5,5
59_120,4,594.0,222.0,640.0,281.0,True,1,1
59_120,4,578.0,164.0,629.0,266.0,True,5,5
59_121,4,587.0,215.0,634.0,273.0,True,1,1
59_121,4,572.0,159.0,622.0,259.0,True,5,5
59_122,4,581.0,210.0,627.0,268.0,True,1,1
59_122,4,567.0,154.0,616.0,252.0,True,5,5
59_123,4,578.0,204.0,622.0,261.0,True,1,1
59_123,4,563.0,150.0,611.0,247.0,True,5,5
59_124,4,574.0,199.0,615.0,255.0,True,1,1
59_124,4,558.0,146.0,605.0,242.0,True,5,5
59_125,4,554.0,142.0,600.0,237.0,True,5,5
59_126,4,549.0,138.0,594.0,233.0,True,5,5
59_127,4,545.0,134.0,589.0,227.0,True,5,5
59_128,4,541.0,130.0,585.0,222.0,True,5,5
59_129,4,536.0,126.0,579.0,216.0,True,5,5
59_130,4,532.0,122.0,575.0,210.0,True,5,5
59_131,4,527.0,118.0,570.0,205.0,True,5,5
59_132,4,530.0,117.0,572.0,203.0,True,5,5
59_133,4,541.0,118.0,583.0,204.0,True,5,5
59_134,4,551.0,119.0,593.0,205.0,True,5,5
59_135,4,562.0,120.0,604.0,206.0,True,5,5
59_136,4,572.0,121.0,614.0,207.0,True,5,5
59_142,4,824.0,686.0,923.0,817.0,True,1,1
59_142,4,803.0,549.0,924.0,746.0,True,2,2
59_142,4,826.0,191.0,887.0,307.0,True,2,2
59_142,4,826.0,239.0,891.0,331.0,True,1,1
59_142,4,728.0,155.0,787.0,260.0,True,2,2
59_142,4,731.0,199.0,785.0,285.0,True,1,1
